timestamp,open,high,low,close,volume
2023-01-02 03:00:00,50001.726313991516,50107.23870307959,49898.74210913575,49991.29698120084,305
2023-01-02 04:00:00,50002.94161617771,50107.33304636883,49899.72373127718,49991.469459035434,544
2023-01-02 05:00:00,50001.962471948296,50106.449313580626,49898.21304556439,49991.93621261142,582
2023-01-02 06:00:00,50003.67292522697,50105.84996524916,49898.07218735477,49990.90140465913,666
2023-01-02 07:00:00,50004.17935572861,50104.939761609225,49898.1039125502,49991.35807458623,931
2023-01-02 08:00:00,50005.891283634905,50105.740801863954,49897.33560557725,49991.73227499993,483
2023-01-02 09:00:00,50007.21666234214,50104.8780455656,49896.77084035932,49991.57818193324,951
2023-01-02 10:00:00,50006.08340075008,50105.057307713585,49896.13676330342,49990.851887931276,297
2023-01-02 11:00:00,50005.38735899154,50105.25462715885,49897.26383163761,49991.59208482868,281
2023-01-02 12:00:00,50003.73459353031,50105.14545766097,49897.90378892844,49990.83315952852,331
2023-01-02 13:00:00,50001.30181334916,50103.90240607019,49897.07778208659,49991.66663525249,180
2023-01-02 14:00:00,50001.481393152644,50104.33687253962,49897.166090785635,49993.07121223965,528
2023-01-02 15:00:00,50000.62207338505,50104.45450702515,49896.3053158272,49992.116788966014,674
2023-01-02 16:00:00,49999.93582202326,50102.6008771433,49893.967015054564,49992.829976056346,937
2023-01-02 17:00:00,49999.4127718211,50102.474704969645,49893.86944161417,49992.911095085656,821
2023-01-02 18:00:00,49998.26497227655,50102.94053834878,49894.33036495034,49994.4255968702,188
2023-01-02 19:00:00,49999.44128807562,50102.937018432676,49894.51299745018,49996.11951087554,145
2023-01-02 20:00:00,50000.32822759638,50102.583027578774,49893.54116947317,49995.19096285153,422
2023-01-02 21:00:00,49999.26393940859,50101.390144055265,49892.60919094165,49994.44763138847,528
2023-01-02 22:00:00,49999.9512981669,50104.58058061044,49891.27139786246,49995.80348314292,657
2023-01-02 23:00:00,49998.69851647763,50103.536316141755,49891.1615644569,49993.97744253946,970
2023-01-03 00:00:00,49998.021453585556,50102.52958104466,49890.99416562635,49992.82004248437,869
2023-01-03 01:00:00,49998.615879854224,50101.32007826543,49889.1597100393,49991.89542906983,147
2023-01-03 02:00:00,49997.05530651594,50103.03064581083,49888.40832932767,49993.2345663534,810
2023-01-03 03:00:00,49997.96662321995,50101.8342329384,49888.563010993814,49992.79306406191,755
2023-01-03 04:00:00,49997.91660043898,50102.21584092598,49887.67251350396,49993.41211321378,880
2023-01-03 05:00:00,49996.48383891416,50103.18119532783,49888.68072400853,49991.80732780802,182
2023-01-03 06:00:00,49995.52848856903,50103.423428245245,49888.386490518846,49992.97497400902,788
2023-01-03 07:00:00,49995.42200322276,50105.16221126189,49888.01006664401,49992.31492458462,406
2023-01-03 08:00:00,49994.432641839165,50105.64927673967,49886.56974388449,49992.28391387686,201
2023-01-03 09:00:00,49994.328207031685,50106.81836453139,49886.358840236855,49996.01478274906,676
2023-01-03 10:00:00,49995.37021593532,50105.6988553779,49887.83789010971,49994.765027923466,304
2023-01-03 11:00:00,49995.513883425614,50104.85380265406,49886.67272258006,49995.251971990605,517
2023-01-03 12:00:00,49996.12530624009,50103.707745342115,49886.329467476135,49994.69495325846,853
2023-01-03 13:00:00,49997.06725691901,50102.54384944491,49888.14087224244,49995.66208903844,136
2023-01-03 14:00:00,49998.4068690271,50103.57609774431,49887.930669542904,49996.980540526725,749
2023-01-03 15:00:00,49998.70959965572,50103.35604074229,49888.88068007051,49997.24037091526,796
2023-01-03 16:00:00,50000.38983353144,50103.742042566046,49887.44417214858,49997.58731156824,926
2023-01-03 17:00:00,49999.69258524087,50103.40270047444,49887.04858108369,49996.9065870659,250
2023-01-03 18:00:00,49999.43652861089,50104.07640617016,49886.40831348671,49996.36285565343,171
2023-01-03 19:00:00,49998.84108823489,50103.7723064698,49887.13392372506,49997.206445260024,512
2023-01-03 20:00:00,49997.539599205906,50103.22952101235,49886.88192914557,49995.90887835869,401
2023-01-03 21:00:00,49998.383235587295,50102.632791383076,49885.407524840084,49994.81464359407,964
2023-01-03 22:00:00,49998.5284937232,50102.11741496715,49885.300137760285,49996.5626585261,897
2023-01-03 23:00:00,49998.04579724819,50103.1929700199,49884.825106300734,49996.986672873,897
2023-01-04 00:00:00,49999.63238625037,50103.43168689,49884.824756705806,49999.50705173198,266
2023-01-04 01:00:00,49998.16172166557,50103.45472580791,49886.15168836577,49999.65265746874,336
2023-01-04 02:00:00,50000.35523365843,50104.32769176918,49886.042943000175,50001.57331173473,476
2023-01-04 03:00:00,50001.315895886866,50105.297156458386,49886.06921240848,50001.09488530417,130
2023-01-04 04:00:00,50002.12754006865,50103.76084243923,49888.73152884149,50002.25652707238,766
2023-01-04 05:00:00,50002.21608178235,50101.954541715975,49888.43472400512,50003.67536977142,544
2023-01-04 06:00:00,50001.62955728864,50103.17082370489,49889.27308623019,50004.007882420374,965
2023-01-04 07:00:00,50002.57597607204,50103.93548443143,49889.217894714224,50004.02386754247,961
2023-01-04 08:00:00,50002.501381155365,50103.87013800221,49889.6014060843,50003.55153054265,157
2023-01-04 09:00:00,50003.731198474336,50105.64078069813,49889.32133019184,50002.555839592635,600
2023-01-04 10:00:00,50003.44669846654,50106.681802678046,49891.026524027344,50003.26418822666,403
2023-01-04 11:00:00,50002.82122184527,50106.827835014796,49891.513968403175,50004.0264400151,859
2023-01-04 12:00:00,50001.5776865594,50109.26283037035,49891.71446027089,50003.63218495918,910
2023-01-04 13:00:00,49999.66183823337,50107.14825235598,49892.407065112675,50003.39889248242,182
2023-01-04 14:00:00,50000.55034128255,50108.890234722,49890.349312340484,50002.77882411469,300
2023-01-04 15:00:00,50000.91795091883,50108.42851285918,49890.100738087334,50002.18539301289,155
2023-01-04 16:00:00,49998.867554692166,50110.177113227866,49890.53733357109,50002.02055218741,547
2023-01-04 17:00:00,49998.69099471224,50111.033881409916,49893.38414480785,50000.67953767891,839
2023-01-04 18:00:00,49998.122788197885,50110.05201299562,49891.992885850064,50000.59001195786,668
2023-01-04 19:00:00,49999.8997867397,50109.50313537247,49892.223491238714,50000.308102698924,559
2023-01-04 20:00:00,50001.207864909484,50109.72343540103,49892.88012480495,50000.980524603125,475
2023-01-04 21:00:00,50001.48206359705,50110.28406443052,49895.36775018231,50001.07221930206,693
2023-01-04 22:00:00,50001.92622119317,50110.998028024944,49896.060931662694,50000.484308335705,322
2023-01-04 23:00:00,50001.18136998646,50111.14370317495,49897.471779422696,50000.77676524074,535
2023-01-05 00:00:00,50002.11990034461,50111.57757431869,49897.670453227605,50001.47682245307,892
2023-01-05 01:00:00,50001.73414555396,50111.15166818656,49898.02373370729,50001.13845986365,741
2023-01-05 02:00:00,50002.51911314549,50111.00933302279,49897.84040774828,50002.045076654795,591
2023-01-05 03:00:00,50002.49012811812,50112.437269218106,49896.428249714176,50002.79263358708,976
2023-01-05 04:00:00,50003.67899117059,50113.59151383911,49898.28380874407,50004.06679406629,130
2023-01-05 05:00:00,50003.04219145965,50114.228256299975,49898.27557181272,50002.34154314826,230
2023-01-05 06:00:00,50004.73618795177,50115.358114491515,49896.96473074432,50003.31667461834,464
2023-01-05 07:00:00,50004.40996700703,50115.27693541901,49898.47066043856,50002.41602292569,284
2023-01-05 08:00:00,50005.482671333666,50115.48740470029,49898.5391013616,50002.62025031596,838
2023-01-05 09:00:00,50004.41683336728,50116.64353825099,49897.55033577744,50002.27874960691,156
2023-01-05 10:00:00,50003.192933957325,50116.419131953815,49896.13202139268,50002.114079791914,308
2023-01-05 11:00:00,50004.01481462373,50114.37552123161,49895.883978762016,50004.414003134996,782
2023-01-05 12:00:00,50002.28325994084,50115.027203333244,49896.35885633499,50004.22522350363,955
2023-01-05 13:00:00,50002.7746131889,50115.528150850885,49896.223136925975,50004.85774858559,844
2023-01-05 14:00:00,50003.92452834043,50117.396784805635,49894.2514736514,50005.494201254725,444
2023-01-05 15:00:00,50003.44529653062,50119.43369542722,49895.50666624026,50006.01928155183,850
2023-01-05 16:00:00,50003.291724752366,50118.58761566087,49894.35140189375,50006.90216874205,474
2023-01-05 17:00:00,50002.39249997775,50117.213909110105,49893.43997654659,50006.861888641295,443
2023-01-05 18:00:00,50002.176509544224,50118.312704843265,49894.11424503272,50006.7427170943,986
2023-01-05 19:00:00,50002.161081669605,50117.30162989319,49893.012558318835,50007.91831034391,313
2023-01-05 20:00:00,50000.404607366625,50117.95124104382,49894.312672236905,50009.310770550044,391
2023-01-05 21:00:00,50002.211223393526,50118.278566074296,49895.072798816596,50009.664044294535,683
2023-01-05 22:00:00,50000.81027157386,50118.523871119585,49894.31923525751,50008.9381041854,350
2023-01-05 23:00:00,50002.153873919844,50118.71407732711,49894.93669848286,50009.94213816668,196
2023-01-06 00:00:00,50000.84072047812,50118.06713650831,49893.935467080526,50009.56974452719,414
2023-01-06 01:00:00,50001.23322905966,50117.76561716317,49893.006346285976,50009.79092297824,199
2023-01-06 02:00:00,50001.00058292166,50118.855960706715,49891.9458723919,50010.59506768847,154
2023-01-06 03:00:00,49999.59526388956,50119.34905057781,49893.41148238506,50011.53496686784,839
2023-01-06 04:00:00,50000.62830900981,50119.41878397183,49892.83220600142,50011.343740672666,733
2023-01-06 05:00:00,49998.91848087124,50119.269497182606,49891.56383782602,50011.15909344723,247
2023-01-06 06:00:00,49999.126690464276,50117.881418895486,49891.947316379556,50010.423314752814,850
2023-01-06 07:00:00,49998.414218477876,50117.654371421064,49890.65910577226,50011.13659028907,403
2023-01-06 08:00:00,49998.461908486046,50117.93637691451,49889.31184827148,50012.79133746242,939
2023-01-06 09:00:00,49999.09431714891,50118.52569050635,49889.29523142312,50011.859452285564,311
2023-01-06 10:00:00,49998.203831283856,50119.11956678248,49887.424401844204,50010.46159167356,228
2023-01-06 11:00:00,49999.18706012854,50118.50003060965,49888.263721785115,50009.90058806066,430
2023-01-06 12:00:00,49999.03799969093,50119.24026029621,49888.8597217946,50008.27299790756,893
2023-01-06 13:00:00,50000.421971310505,50118.93374588777,49889.82328109455,50006.85822569158,944
2023-01-06 14:00:00,49999.37419027912,50120.17667463176,49891.85116704781,50006.540395215416,127
2023-01-06 15:00:00,49999.689377437775,50119.8513163946,49893.26751617725,50008.25314224051,112
2023-01-06 16:00:00,49999.48908550964,50120.68225271878,49892.07903045605,50007.4908616382,532
2023-01-06 17:00:00,50001.74531098445,50119.74513103725,49891.62520705398,50008.969836800694,393
2023-01-06 18:00:00,50001.65659238426,50120.02529098227,49892.25664092058,50008.86785796749,474
2023-01-06 19:00:00,50001.21373596393,50120.96943068865,49892.831606849955,50009.08028381548,752
2023-01-06 20:00:00,49999.30408438823,50121.894591849836,49892.81232426197,50008.52434591035,336
2023-01-06 21:00:00,49999.48976656308,50122.60366181608,49893.04610873619,50009.061853597166,774
2023-01-06 22:00:00,50000.48258528142,50121.09291826837,49893.816407875594,50008.07909709607,144
2023-01-06 23:00:00,50001.11677106948,50121.49254156089,49893.41895133748,50007.18907773052,285
2023-01-07 00:00:00,49999.91548806101,50120.32760806717,49894.04890834103,50007.68807600064,821
2023-01-07 01:00:00,49999.99591413841,50120.885348735865,49892.54880372265,50009.193334245225,721
2023-01-07 02:00:00,49999.874861270146,50121.33644516722,49891.89637743447,50010.35260316951,862
2023-01-07 03:00:00,50000.678948006105,50121.219229981354,49892.39547136543,50010.01821672978,598
2023-01-07 04:00:00,50001.512283806864,50121.52151470645,49892.815085907845,50010.46981569803,879
2023-01-07 05:00:00,50000.504953266056,50123.46241393657,49895.225621763515,50010.78770158805,792
2023-01-07 06:00:00,49999.74488150701,50125.11646198327,49892.51774396637,50011.94311415685,371
2023-01-07 07:00:00,50000.519506896366,50125.08948094734,49893.35079119727,50012.14106228841,197
2023-01-07 08:00:00,50000.287414604274,50125.469037118266,49893.27070906976,50011.81072548094,394
2023-01-07 09:00:00,49998.45981631573,50125.84081206303,49893.73345107463,50012.528625869854,269
2023-01-07 10:00:00,49999.01018927585,50126.023142671984,49893.26674548023,50011.28369468054,915
2023-01-07 11:00:00,49999.13562125049,50126.28764149503,49893.400549132304,50010.16718575639,758
2023-01-07 12:00:00,49998.077127970304,50127.81861979808,49891.6974676908,50009.501280672936,581
2023-01-07 13:00:00,49995.7001131151,50129.47826755715,49891.705140945305,50010.685554133335,684
2023-01-07 14:00:00,49994.60941001024,50129.794326850526,49891.48339644343,50009.85585023249,289
2023-01-07 15:00:00,49996.247488060624,50130.20414771668,49891.307352610194,50009.26881488575,308
2023-01-07 16:00:00,49994.77106012138,50130.08011081017,49892.07737410529,50009.38351856837,477
2023-01-07 17:00:00,49995.93127137454,50130.932966301545,49890.997247631894,50010.90331955267,785
2023-01-07 18:00:00,49995.58482489597,50130.276207138544,49891.34972506287,50010.02023766145,147
2023-01-07 19:00:00,49994.85763645396,50131.42438773199,49892.64859997328,50008.61159161916,755
2023-01-07 20:00:00,49994.9280225856,50132.29143401264,49891.75438732499,50008.403867239605,715
2023-01-07 21:00:00,49994.51895585681,50130.93468945772,49891.19345666128,50008.5688821006,309
2023-01-07 22:00:00,49993.15884904111,50129.76670261793,49891.174903306695,50007.77151277955,198
2023-01-07 23:00:00,49991.97243304773,50128.31756976651,49890.68076003078,50008.395388907455,596
2023-01-08 00:00:00,49991.324496883244,50128.7859652427,49889.795781024586,50010.230311800224,191
2023-01-08 01:00:00,49991.97725381679,50130.213701888315,49892.09013500142,50010.034380005505,723
2023-01-08 02:00:00,49990.92757823961,50129.141503320665,49892.82406618393,50011.671470077,968
2023-01-08 03:00:00,49990.52273839564,50129.39873905986,49892.35155598423,50011.323191144504,244
2023-01-08 04:00:00,49990.8642625805,50128.16424961486,49893.334737940706,50010.387095621765,489
2023-01-08 05:00:00,49990.16912830192,50128.282469657126,49891.93888030567,50010.69952647013,930
2023-01-08 06:00:00,49990.5630099029,50128.79946980177,49891.746992927656,50008.82655984484,434
2023-01-08 07:00:00,49990.523319437656,50129.4199320067,49890.95970331052,50008.77184399197,932
2023-01-08 08:00:00,49988.83145684755,50131.89220938108,49890.21924026915,50009.587897746285,644
2023-01-08 09:00:00,49987.69537919878,50130.981629454676,49890.25649535188,50010.630530475966,552
2023-01-08 10:00:00,49985.675623885974,50132.20762435906,49892.188832547785,50010.586762762345,655
2023-01-08 11:00:00,49986.41350182517,50131.9923847792,49892.75062489264,50009.48813606882,969
2023-01-08 12:00:00,49987.250384385196,50131.701605249036,49892.37365013904,50007.755422461334,165
2023-01-08 13:00:00,49985.26224932931,50130.95407241009,49893.9303471078,50006.41548294966,627
2023-01-08 14:00:00,49985.30549335177,50130.24655838089,49895.87893101422,50007.18253718798,867
2023-01-08 15:00:00,49985.69930151164,50131.09778372858,49895.177415671606,50005.92487244187,545
2023-01-08 16:00:00,49984.16175571716,50131.16302453104,49894.59510013475,50006.37587887676,963
2023-01-08 17:00:00,49983.40391462697,50132.001226521395,49894.820518818146,50005.05204547697,732
2023-01-08 18:00:00,49983.747357759676,50132.26063181498,49894.07847025401,50006.43175032747,652
2023-01-08 19:00:00,49985.11714956553,50131.65791887484,49894.13847777947,50006.49305345177,509
2023-01-08 20:00:00,49986.509941688615,50130.96152789933,49895.17600851475,50006.11964590299,317
2023-01-08 21:00:00,49986.33662299729,50129.76980829088,49894.76052157491,50005.83787207445,896
2023-01-08 22:00:00,49986.4783768883,50128.81249232287,49893.43399725444,50004.958258430466,675
2023-01-08 23:00:00,49987.00192557102,50127.77922918734,49892.51643801815,50006.59093902918,105
2023-01-09 00:00:00,49987.62686662509,50128.134141702045,49891.91909089467,50007.045423632226,194
2023-01-09 01:00:00,49987.256283238734,50127.23475846774,49892.37889658816,50006.241616204374,106
2023-01-09 02:00:00,49987.68478279563,50125.99343871138,49892.97421420736,50004.89061316159,637
2023-01-09 03:00:00,49988.306807687055,50125.10296379653,49894.546065831644,50005.32884112107,227
2023-01-09 04:00:00,49989.707515271875,50125.6325960091,49895.276236527214,50007.00440694534,363
2023-01-09 05:00:00,49990.75283310686,50123.65238653606,49894.71439816971,50006.308841619415,259
2023-01-09 06:00:00,49993.57866216902,50122.49394749,49894.29625477562,50006.97193315262,768
2023-01-09 07:00:00,49994.95243290449,50123.80468628733,49895.18871084531,50005.89052670926,656
2023-01-09 08:00:00,49994.903524538924,50125.19109734812,49895.51585372027,50007.30225353753,899
2023-01-09 09:00:00,49994.99471269127,50125.58208956616,49897.37890190925,50007.07616000792,618
2023-01-09 10:00:00,49997.771955081116,50126.12764367207,49896.980331341496,50007.652306313415,192
2023-01-09 11:00:00,49998.45847141225,50126.625944733205,49895.47455416516,50008.323087468074,899
2023-01-09 12:00:00,49998.68668668644,50126.21608079439,49893.77654581099,50010.29373347774,597
2023-01-09 13:00:00,49999.17066173732,50127.87318931608,49893.19793400396,50008.64461737673,672
2023-01-09 14:00:00,49999.65734914459,50128.689632989895,49893.150022270616,50008.35259580798,845
2023-01-09 15:00:00,50002.29341914045,50127.850068188585,49893.69117986214,50008.03207385784,677
2023-01-09 16:00:00,50002.191092287234,50128.577193481215,49894.61398532871,50009.06935399892,506
2023-01-09 17:00:00,50001.67778213801,50127.879775770714,49893.04882009957,50009.20715627911,167
2023-01-09 18:00:00,49999.608757222115,50128.64138038436,49892.00109814937,50008.59184900768,205
2023-01-09 19:00:00,49997.629250741804,50128.5820974182,49893.11253998653,50009.57803823131,852
2023-01-09 20:00:00,49997.85485290372,50128.01182040922,49894.11208902209,50010.748895260826,801
2023-01-09 21:00:00,49996.85656434604,50127.40157478058,49896.17569777933,50010.84318189086,765
2023-01-09 22:00:00,49997.06744870899,50126.98694395535,49897.58441543657,50010.467973960076,281
2023-01-09 23:00:00,49997.76813667939,50126.90379035033,49897.764202795406,50009.3133841485,457
2023-01-10 00:00:00,49997.9193475207,50127.929195569806,49897.617234006815,50010.06495309312,748
2023-01-10 01:00:00,49997.04058460955,50129.161312164,49896.873381026955,50010.20403301535,358
2023-01-10 02:00:00,49996.60337874416,50127.87245256495,49898.09794899384,50009.551779884496,489
2023-01-10 03:00:00,49997.38905405338,50128.54993482858,49897.36353158672,50010.61087011948,994
2023-01-10 04:00:00,49997.99626057526,50128.52527082611,49897.067097233776,50010.91319270929,154
2023-01-10 05:00:00,49997.77769636464,50128.3078906839,49896.933591443136,50010.843068470866,337
2023-01-10 06:00:00,49996.75063341952,50128.61430217116,49898.476119945284,50011.63023046903,119
2023-01-10 07:00:00,49996.51127343141,50127.609618276474,49897.80538035724,50012.2337212688,279
2023-01-10 08:00:00,49996.460064751984,50126.134529453826,49897.47378338243,50012.300841324264,978
2023-01-10 09:00:00,49996.81434121307,50125.21319473,49898.74529036538,50012.02539700008,503
2023-01-10 10:00:00,49997.00017020529,50124.05775167663,49899.19739336681,50014.0834863987,136
2023-01-10 11:00:00,49996.95929231518,50122.64878494083,49899.72510037103,50013.19131018018,987
2023-01-10 12:00:00,49998.48328558405,50121.81572856,49898.808897048,50012.97751766485,146
2023-01-10 13:00:00,49999.25361063406,50122.2486161466,49898.89690383947,50012.97053206935,472
2023-01-10 14:00:00,49998.01615057559,50120.22717218119,49897.213685317074,50011.86075493558,891
2023-01-10 15:00:00,49998.956787139956,50120.38461718699,49897.52380199613,50012.47599405998,252
2023-01-10 16:00:00,49999.19634020229,50121.09952932686,49899.21474383686,50011.760653037614,634
2023-01-10 17:00:00,50000.84800017009,50122.47755842253,49899.04494633841,50010.68984897164,952
2023-01-10 18:00:00,50002.00516273936,50123.614880556954,49899.445889130635,50010.311342294975,358
2023-01-10 19:00:00,50004.32047437017,50123.16720363342,49899.975582888714,50008.600628401684,117
2023-01-10 20:00:00,50005.13178080341,50124.18908718666,49898.662954144565,50008.203669274204,691
2023-01-10 21:00:00,50004.807149461856,50124.42185764019,49898.066102814024,50007.33245898344,203
2023-01-10 22:00:00,50005.127914465615,50123.311206741884,49898.72647682399,50007.60878008819,952
2023-01-10 23:00:00,50004.13166194364,50123.48908193591,49899.4540290546,50007.71825982003,367
2023-01-11 00:00:00,50005.19713244065,50122.63835245532,49897.90600260767,50007.70764045525,711
2023-01-11 01:00:00,50004.79799589422,50123.479043957115,49897.847545673896,50008.3626956892,706
2023-01-11 02:00:00,50006.4002307829,50124.12918399859,49896.556495508004,50008.51995624084,545
2023-01-11 03:00:00,50006.819072539955,50125.10859445697,49894.75616937845,50009.16864394224,309
2023-01-11 04:00:00,50005.92494078058,50124.03890005309,49894.33840256425,50007.41926379208,576
2023-01-11 05:00:00,50004.85983001516,50123.387582074065,49892.50522188015,50008.004558134846,858
2023-01-11 06:00:00,50005.06113185306,50121.30120710169,49890.68859730303,50009.243142368854,655
2023-01-11 07:00:00,50005.84089220966,50120.366236141585,49890.614397367746,50011.073558985256,191
2023-01-11 08:00:00,50004.907074349394,50118.91047675673,49889.906400456704,50011.88867364847,664
2023-01-11 09:00:00,50005.222595361774,50117.79004974163,49889.33604511285,50009.863303535276,964
2023-01-11 10:00:00,50006.01401470898,50116.41008145037,49888.119542726345,50010.3853181829,274
2023-01-11 11:00:00,50006.66656413028,50117.046506640676,49888.08847292896,50008.997061503054,370
2023-01-11 12:00:00,50007.30866708639,50116.56723261461,49887.41693386332,50008.58843678893,951
2023-01-11 13:00:00,50007.93310207327,50117.75701086372,49888.03720103701,50009.52268379958,126
2023-01-11 14:00:00,50009.21474442877,50117.97047111653,49888.43585230856,50008.95922676447,646
2023-01-11 15:00:00,50009.940378706924,50119.85462958079,49887.55353527941,50008.740140388094,288
2023-01-11 16:00:00,50010.27017317453,50118.17800172991,49888.33485287932,50007.76352650721,797
2023-01-11 17:00:00,50009.177557429,50119.76924129375,49887.87220556095,50004.91652379814,301
2023-01-11 18:00:00,50010.14206663508,50120.59083245056,49886.27824319365,50004.71474842273,785
2023-01-11 19:00:00,50008.327576872725,50119.99539180372,49887.23193795322,50004.61480105883,837
2023-01-11 20:00:00,50009.28191180264,50119.612735713235,49886.25029137743,50004.118655737104,620
2023-01-11 21:00:00,50009.00584930752,50120.48521840052,49886.59475239633,50003.78285390163,731
2023-01-11 22:00:00,50009.668037350995,50119.11439356604,49886.79209366179,50003.041135271116,466
2023-01-11 23:00:00,50010.846943260774,50118.0076014535,49887.76263303467,50000.94874980484,337
2023-01-12 00:00:00,50011.89908893642,50118.032880245206,49887.97794907446,50001.50138534896,654
2023-01-12 01:00:00,50013.54069377246,50117.1143479539,49888.25456781235,50003.40393733655,833
2023-01-12 02:00:00,50014.61288123636,50118.520168851894,49889.17223704063,50004.00760172198,951
2023-01-12 03:00:00,50012.62230567787,50120.90709976436,49890.010751342124,50004.20929587282,881
2023-01-12 04:00:00,50012.2925810799,50121.552378465094,49890.47325891687,50004.87141586786,118
2023-01-12 05:00:00,50010.577544217376,50121.04180631468,49888.95929694508,50003.914257084805,513
2023-01-12 06:00:00,50010.387779512064,50121.39804233483,49889.51844087725,50003.190882411,196
2023-01-12 07:00:00,50008.611082924246,50121.62038226761,49889.512112867655,50003.331089940875,396
2023-01-12 08:00:00,50007.17482651485,50121.83625534532,49891.261885217755,50001.70615997618,231
2023-01-12 09:00:00,50007.93726828269,50121.09520922777,49890.714002809946,50000.787357324916,110
2023-01-12 10:00:00,50007.13467376519,50119.965819652876,49892.27814004842,50000.60928215477,314
2023-01-12 11:00:00,50009.571488603164,50122.249623938216,49893.920647252315,50001.16470872286,460
2023-01-12 12:00:00,50007.872696781946,50121.05161552839,49895.01693521958,50001.26670230609,173
2023-01-12 13:00:00,50007.35399595064,50118.5015808644,49895.9655084835,50001.24591557913,398
2023-01-12 14:00:00,50008.3396843588,50118.47861161232,49897.45361329476,50001.623633727606,211
2023-01-12 15:00:00,50009.03716189242,50118.372968910575,49897.640742100055,50000.611282091544,246
2023-01-12 16:00:00,50007.51580733715,50117.84507249367,49895.606808241304,50002.08542335432,569
2023-01-12 17:00:00,50008.9920678001,50118.492771201185,49895.17963409941,50002.357235975905,148
2023-01-12 18:00:00,50008.822732733024,50117.95035806165,49894.44395781014,50002.71781734974,280
2023-01-12 19:00:00,50008.41203281365,50116.8487558182,49896.41095098595,50003.04734985883,142
2023-01-12 20:00:00,50007.03953010101,50117.2834795027,49897.20615717899,50005.08258024263,216
2023-01-12 21:00:00,50006.93697658638,50117.51339114289,49897.06068208074,50005.89108470555,217
2023-01-12 22:00:00,50006.02471511502,50116.189984947465,49898.24659484877,50005.890783834315,317
2023-01-12 23:00:00,50007.292889566925,50116.04128067489,49898.14512757818,50005.74543636479,809
2023-01-13 00:00:00,50005.611920102325,50115.34884350716,49897.44609877793,50005.13707281149,955
2023-01-13 01:00:00,50004.8152541499,50115.591931900555,49899.10357255231,50004.84423377553,100
2023-01-13 02:00:00,50005.068764626354,50116.259868335896,49899.560957912145,50005.55588955864,191
2023-01-13 03:00:00,50004.733515504304,50116.826754900154,49898.90707368484,50005.261643044,803
2023-01-13 04:00:00,50005.525098030565,50116.79197454171,49898.9696835675,50005.579624625585,729
2023-01-13 05:00:00,50003.79313222258,50116.15367974661,49898.73605691125,50006.50973752997,858
2023-01-13 06:00:00,50004.12422534351,50116.990411745865,49898.05316180587,50006.13742747387,752
2023-01-13 07:00:00,50004.11955610758,50114.508415331096,49899.60628988815,50005.32521665452,515
2023-01-13 08:00:00,50005.44874252617,50115.95467976109,49899.888479240064,50003.75187957673,609
